scenario,metric,year,value,low,high
"Mass TxV 90/0, 18%",cancer_incidence,1976,10.383114576339722,8.732524907588958,12.666808938980102
"Mass TxV 90/0, 18%",cancer_incidence,1977,11.168263375759125,9.444604873657227,12.266248941421509
"Mass TxV 90/0, 18%",cancer_incidence,1978,11.50574392080307,9.285605347156524,13.725173091888427
"Mass TxV 90/0, 18%",cancer_incidence,1979,12.389232516288757,11.22708089351654,12.98905544281006
"Mass TxV 90/0, 18%",cancer_incidence,1980,11.948205351829529,10.23275363445282,15.248017811775208
"Mass TxV 90/0, 18%",cancer_incidence,1981,12.241393208503723,11.076999092102051,15.692520284652709
"Mass TxV 90/0, 18%",cancer_incidence,1982,12.836458563804626,12.40102950334549,15.45732181072235
"Mass TxV 90/0, 18%",cancer_incidence,1983,13.009638547897339,12.371638250350951,16.243315625190736
"Mass TxV 90/0, 18%",cancer_incidence,1984,12.942843198776245,11.393920803070069,14.538697767257691
"Mass TxV 90/0, 18%",cancer_incidence,1985,13.889514565467834,11.42142469882965,15.560533571243285
"Mass TxV 90/0, 18%",cancer_incidence,1986,14.196555137634277,11.256283068656922,15.845131039619446
"Mass TxV 90/0, 18%",cancer_incidence,1987,13.229998230934143,11.831775307655334,15.419512319564816
"Mass TxV 90/0, 18%",cancer_incidence,1988,13.404931545257568,12.027591109275818,16.50855176448822
"Mass TxV 90/0, 18%",cancer_incidence,1989,13.193986415863037,12.459544253349303,15.79520444869995
"Mass TxV 90/0, 18%",cancer_incidence,1990,12.036362648010254,11.41623637676239,15.298890423774719
"Mass TxV 90/0, 18%",cancer_incidence,1991,13.358619570732117,11.384143233299255,15.970847916603088
"Mass TxV 90/0, 18%",cancer_incidence,1992,13.551978826522827,12.509363555908203,15.327951049804685
"Mass TxV 90/0, 18%",cancer_incidence,1993,13.003070712089539,11.021588897705078,14.436661386489867
"Mass TxV 90/0, 18%",cancer_incidence,1994,11.615130186080933,9.980332791805267,14.28271758556366
"Mass TxV 90/0, 18%",cancer_incidence,1995,14.322154760360718,13.288881182670593,17.454751133918762
"Mass TxV 90/0, 18%",cancer_incidence,1996,15.313639402389526,13.349809217453004,16.868969750404357
"Mass TxV 90/0, 18%",cancer_incidence,1997,12.193813800811768,10.597397232055664,14.5695015668869
"Mass TxV 90/0, 18%",cancer_incidence,1998,10.790099561214447,9.309295845031738,12.618509483337402
"Mass TxV 90/0, 18%",cancer_incidence,1999,10.282063007354736,8.083841955661773,11.270739579200743
"Mass TxV 90/0, 18%",cancer_incidence,2000,9.300244271755219,8.289739668369293,10.851601195335387
"Mass TxV 90/0, 18%",cancer_incidence,2001,10.2218496799469,7.347140288352966,11.695036387443542
"Mass TxV 90/0, 18%",cancer_incidence,2002,9.167309999465942,7.0634677648544315,11.612927246093749
"Mass TxV 90/0, 18%",cancer_incidence,2003,9.262149631977081,7.245033872127533,11.4721697807312
"Mass TxV 90/0, 18%",cancer_incidence,2004,9.313086748123169,7.73729031085968,10.527746009826659
"Mass TxV 90/0, 18%",cancer_incidence,2005,9.945285201072693,8.708291363716125,11.648132085800171
"Mass TxV 90/0, 18%",cancer_incidence,2006,10.221785068511963,8.661336815357208,11.542345237731933
"Mass TxV 90/0, 18%",cancer_incidence,2007,9.87686824798584,8.404066073894501,11.900656867027282
"Mass TxV 90/0, 18%",cancer_incidence,2008,9.988826632499695,7.692097008228302,11.9564710855484
"Mass TxV 90/0, 18%",cancer_incidence,2009,10.467751204967499,8.611548900604248,11.481080031394958
"Mass TxV 90/0, 18%",cancer_incidence,2010,11.310452222824097,8.747945535182954,13.636481213569642
"Mass TxV 90/0, 18%",cancer_incidence,2011,12.053358793258667,10.038579225540161,12.620760464668274
"Mass TxV 90/0, 18%",cancer_incidence,2012,11.605742573738098,10.471367573738098,13.499520993232727
"Mass TxV 90/0, 18%",cancer_incidence,2013,12.792695164680481,10.148425388336182,13.995532250404356
"Mass TxV 90/0, 18%",cancer_incidence,2014,13.288394212722778,12.085133409500122,14.061555194854735
"Mass TxV 90/0, 18%",cancer_incidence,2015,14.23662805557251,10.841960239410401,16.15231976509094
"Mass TxV 90/0, 18%",cancer_incidence,2016,13.878626942634583,12.899368381500244,15.723447775840759
"Mass TxV 90/0, 18%",cancer_incidence,2017,15.428359627723694,13.41378710269928,16.8286199092865
"Mass TxV 90/0, 18%",cancer_incidence,2018,15.130186438560486,13.990750074386597,19.140705347061157
"Mass TxV 90/0, 18%",cancer_incidence,2019,17.326791405677795,14.698187780380248,19.293592262268067
"Mass TxV 90/0, 18%",cancer_incidence,2020,18.495273232460022,15.485361003875733,19.587409114837644
"Mass TxV 90/0, 18%",cancer_incidence,2021,18.63446354866028,15.461381793022156,20.11787083148956
"Mass TxV 90/0, 18%",cancer_incidence,2022,18.82939386367798,15.67878897190094,21.02840213775635
"Mass TxV 90/0, 18%",cancer_incidence,2023,19.085275292396545,16.314633011817932,21.883479499816893
"Mass TxV 90/0, 18%",cancer_incidence,2024,19.85654878616333,17.74166965484619,22.573790168762205
"Mass TxV 90/0, 18%",cancer_incidence,2025,21.07964324951172,19.025215244293214,23.94201421737671
"Mass TxV 90/0, 18%",cancer_incidence,2026,21.93245792388916,18.444349813461304,23.748027658462522
"Mass TxV 90/0, 18%",cancer_incidence,2027,23.520609378814697,19.94703378677368,27.05536208152771
"Mass TxV 90/0, 18%",cancer_incidence,2028,22.367737770080566,20.251897192001344,25.046873903274534
"Mass TxV 90/0, 18%",cancer_incidence,2029,23.730612993240356,19.751197052001952,26.726372814178465
"Mass TxV 90/0, 18%",cancer_incidence,2030,22.902573108673096,21.644719648361207,27.492544841766357
"Mass TxV 90/0, 18%",cancer_incidence,2031,23.83792734146118,22.23887758255005,27.391758728027344
"Mass TxV 90/0, 18%",cancer_incidence,2032,24.87031316757202,21.19763503074646,28.237841892242432
"Mass TxV 90/0, 18%",cancer_incidence,2033,24.138262510299683,21.175815296173095,28.70405192375183
"Mass TxV 90/0, 18%",cancer_incidence,2034,24.42714786529541,22.320367288589477,27.35447778701782
"Mass TxV 90/0, 18%",cancer_incidence,2035,23.173065423965454,21.256252574920655,26.96393971443176
"Mass TxV 90/0, 18%",cancer_incidence,2036,23.256462812423706,21.364196872711183,26.686614751815796
"Mass TxV 90/0, 18%",cancer_incidence,2037,24.009520292282104,21.021595096588136,27.948420572280884
"Mass TxV 90/0, 18%",cancer_incidence,2038,22.509828090667725,20.132529497146606,27.579970121383667
"Mass TxV 90/0, 18%",cancer_incidence,2039,21.825435161590576,20.127830219268798,26.10795040130615
"Mass TxV 90/0, 18%",cancer_incidence,2040,21.97139620780945,18.84666504859924,25.33516421318054
"Mass TxV 90/0, 18%",cancer_incidence,2041,20.60623288154602,18.912167453765868,24.396864318847655
"Mass TxV 90/0, 18%",cancer_incidence,2042,20.885879278182983,17.93240945339203,22.49397807121277
"Mass TxV 90/0, 18%",cancer_incidence,2043,19.721396923065186,16.8288902759552,22.07770848274231
"Mass TxV 90/0, 18%",cancer_incidence,2044,18.791281700134277,16.392201209068297,21.528825092315675
"Mass TxV 90/0, 18%",cancer_incidence,2045,17.903461933135986,16.069992327690123,20.998764991760254
"Mass TxV 90/0, 18%",cancer_incidence,2046,17.331116437911987,15.6446218252182,20.510390996932983
"Mass TxV 90/0, 18%",cancer_incidence,2047,15.846380352973938,14.67972664833069,20.044376373291016
"Mass TxV 90/0, 18%",cancer_incidence,2048,15.301004648208618,13.325341176986694,18.739128160476685
"Mass TxV 90/0, 18%",cancer_incidence,2049,14.476370096206665,13.535568928718567,17.38553376197815
"Mass TxV 90/0, 18%",cancer_incidence,2050,13.594753980636597,12.046662330627441,16.555987000465393
"Mass TxV 90/0, 18%",cancer_incidence,2051,13.283126473426819,11.643064332008361,16.238611268997193
"Mass TxV 90/0, 18%",cancer_incidence,2052,12.353627920150757,10.598740100860596,15.150019931793214
"Mass TxV 90/0, 18%",cancer_incidence,2053,12.2356675863266,10.606392502784729,14.21644847393036
